fecha,descripcion,categoria,monto,proveedor_id,nombre_proveedor,tipo_pago,numero_factura,notas
2025-11-30,Campaña Google Ads,Marketing,1870.26,PRV009,Capacita MX,Transferencia,F-2347,
2025-12-01,Toner impresora,Material oficina,6748.31,PRV005,DHL Express,Cheque,F-2348,
2025-12-01,Mantenimiento equipo cómputo,Mantenimiento,2862.3,PRV009,Capacita MX,Transferencia,F-2349,
2025-12-02,Pago aguinaldo,Nómina,13099.63,PRV007,Inmobiliaria Centro,Transferencia,F-2350,
2025-12-03,Pago aguinaldo,Nómina,33433.22,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2351,
2025-12-03,Evento promocional,Marketing,324.94,PRV004,Google Ads,Tarjeta crédito,F-2352,
2025-12-03,Campaña Google Ads,Marketing,7624.75,PRV003,Office Depot,Efectivo,F-2353,
2025-12-03,Seguro equipo electrónico,Seguros,2678.51,PRV007,Inmobiliaria Centro,Cheque,F-2354,
2025-12-04,Certificación profesional,Capacitación,3085.28,PRV012,Papelera Nacional,Efectivo,F-2355,
2025-12-05,Taller liderazgo,Capacitación,5419.94,PRV003,Office Depot,Tarjeta crédito,F-2356,
2025-12-05,Renta bodega almacén,Renta,21775.95,PRV011,Amazon AWS,Efectivo,F-2357,
2025-12-05,Evento promocional,Marketing,566.92,PRV009,Capacita MX,Efectivo,F-2358,
2025-12-05,Pago aguinaldo,Nómina,21622.94,PRV003,Office Depot,Cheque,F-2359,
2025-12-07,Carpetas y folders,Material oficina,4803.13,PRV005,DHL Express,Tarjeta crédito,F-2360,
2025-12-08,Bonos trimestrales,Nómina,7372.15,PRV004,Google Ads,Cheque,F-2361,
2025-12-09,Seguro equipo electrónico,Seguros,1437.32,PRV012,Papelera Nacional,Cheque,F-2362,
2025-12-10,Envío paquetería,Logística,1322.07,PRV009,Capacita MX,Tarjeta crédito,F-2363,
2025-12-10,Seguro responsabilidad civil,Seguros,1828.78,PRV010,Microsoft,Cheque,F-2364,
2025-12-11,Envío paquetería,Logística,2140.35,PRV012,Papelera Nacional,Efectivo,F-2365,
2025-12-11,Carpetas y folders,Material oficina,3579.69,PRV012,Papelera Nacional,Transferencia,F-2366,
2025-12-12,Seguro equipo electrónico,Seguros,379.2,PRV005,DHL Express,Efectivo,F-2367,
2025-12-13,Curso Excel avanzado,Capacitación,4821.62,PRV011,Amazon AWS,Tarjeta crédito,F-2368,
2025-12-15,Pago aguinaldo,Nómina,33072.42,PRV004,Google Ads,Tarjeta crédito,F-2369,
2025-12-15,Taller liderazgo,Capacitación,4007.8,PRV009,Capacita MX,Transferencia,F-2370,
2025-12-16,Renta bodega almacén,Renta,20742.25,PRV011,Amazon AWS,Efectivo,F-2371,
2025-12-16,Envío paquetería,Logística,152.23,PRV009,Capacita MX,Transferencia,F-2372,
2025-12-16,Papelería general,Material oficina,5729.26,PRV003,Office Depot,Efectivo,F-2373,
2025-12-16,Evento promocional,Marketing,4823.48,PRV012,Papelera Nacional,Transferencia,F-2374,
2025-12-17,Bonos trimestrales,Nómina,17178.38,PRV002,CFE,Efectivo,F-2375,
2025-12-17,Seguro equipo electrónico,Seguros,2251.0,PRV002,CFE,Efectivo,F-2376,
2025-12-18,Renta oficina principal,Renta,21671.01,PRV009,Capacita MX,Transferencia,F-2377,
2025-12-18,Seguro contra incendio,Seguros,4123.94,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2378,
2025-12-18,Servicio de internet,Servicios,5471.57,PRV003,Office Depot,Cheque,F-2379,
2025-12-18,Limpieza oficinas,Mantenimiento,4344.29,PRV004,Google Ads,Efectivo,F-2380,
2025-12-19,Licencia Microsoft 365,Software,5980.04,PRV008,Agua y Drenaje,Efectivo,F-2381,
2025-12-19,Renta oficina principal,Renta,20254.82,PRV010,Microsoft,Efectivo,F-2382,
2025-12-19,Gas,Servicios,1058.43,PRV004,Google Ads,Cheque,F-2383,
2025-12-22,Seguro contra incendio,Seguros,6245.93,PRV012,Papelera Nacional,Cheque,F-2384,
2025-12-23,Combustible flotilla,Logística,3546.78,PRV001,Telmex,Cheque,F-2385,
2025-12-23,Toner impresora,Material oficina,7122.2,PRV005,DHL Express,Tarjeta crédito,F-2386,
2025-12-23,Artículos limpieza,Material oficina,7445.8,PRV010,Microsoft,Efectivo,F-2387,
2025-12-24,Suscripción Zoom,Software,5543.48,PRV012,Papelera Nacional,Efectivo,F-2388,
2025-12-24,Toner impresora,Material oficina,4096.78,PRV003,Office Depot,Tarjeta crédito,F-2389,
2025-12-25,Renta bodega almacén,Renta,16723.17,PRV011,Amazon AWS,Tarjeta crédito,F-2390,
2025-12-25,Artículos limpieza,Material oficina,4063.74,PRV008,Agua y Drenaje,Transferencia,F-2391,
2025-12-25,Pago aguinaldo,Nómina,7691.21,PRV007,Inmobiliaria Centro,Tarjeta crédito,F-2392,
2025-12-26,Carpetas y folders,Material oficina,771.04,PRV004,Google Ads,Cheque,F-2393,
2025-12-27,Publicidad redes sociales,Marketing,4883.78,PRV010,Microsoft,Cheque,F-2394,
2025-12-28,Curso Excel avanzado,Capacitación,5296.81,PRV003,Office Depot,Cheque,F-2395,
2025-12-29,Bonos trimestrales,Nómina,26691.81,PRV006,Seguros Atlas,Tarjeta crédito,F-2396,
2025-12-29,Diseño flyers,Marketing,7386.94,PRV009,Capacita MX,Cheque,F-2397,
2025-12-29,Gas,Servicios,3380.54,PRV012,Papelera Nacional,Efectivo,F-2398,
2025-12-30,Diseño flyers,Marketing,6294.64,PRV006,Seguros Atlas,Cheque,F-2399,
2025-12-30,Combustible flotilla,Logística,4239.55,PRV002,CFE,Efectivo,F-2400,
2025-12-30,Certificación profesional,Capacitación,3032.33,PRV001,Telmex,Efectivo,F-2401,
2025-12-30,Envío paquetería,Logística,3898.71,PRV009,Capacita MX,Tarjeta crédito,F-2402,
2025-12-31,Seguro contra incendio,Seguros,3023.42,PRV005,DHL Express,Efectivo,F-2403,
2025-12-31,Certificación profesional,Capacitación,7470.37,PRV012,Papelera Nacional,Efectivo,F-2404,
2025-12-31,Telefonía,Servicios,7931.37,PRV008,Agua y Drenaje,Tarjeta crédito,F-2405,
2025-12-31,Carpetas y folders,Material oficina,7508.86,PRV012,Papelera Nacional,Tarjeta crédito,F-2406,
2026-01-01,Limpieza oficinas,Mantenimiento,2760.37,PRV007,Inmobiliaria Centro,Transferencia,F-2407,
2026-01-01,Seguro contra incendio,Seguros,5166.74,PRV004,Google Ads,Efectivo,F-2408,
2026-01-01,Seguro responsabilidad civil,Seguros,6945.01,PRV011,Amazon AWS,Cheque,F-2409,
2026-01-01,Evento promocional,Marketing,1626.42,PRV012,Papelera Nacional,Cheque,F-2410,
2026-01-02,Seguro responsabilidad civil,Seguros,4726.95,PRV011,Amazon AWS,Transferencia,F-2411,
2026-01-02,Seguro contra incendio,Seguros,4885.1,PRV004,Google Ads,Tarjeta crédito,F-2412,
2026-01-02,Limpieza oficinas,Mantenimiento,7759.39,PRV002,CFE,Transferencia,F-2413,
2026-01-05,Seguro contra incendio,Seguros,5967.51,PRV003,Office Depot,Cheque,F-2414,
2026-01-05,Publicidad redes sociales,Marketing,5387.15,PRV004,Google Ads,Efectivo,F-2415,
2026-01-05,Suscripción AWS,Software,2427.02,PRV011,Amazon AWS,Tarjeta crédito,F-2416,
2026-01-06,Diseño flyers,Marketing,2164.19,PRV010,Microsoft,Efectivo,F-2417,
2026-01-07,Renta bodega almacén,Renta,22183.06,PRV010,Microsoft,Transferencia,F-2418,
2026-01-07,Publicidad redes sociales,Marketing,581.24,PRV008,Agua y Drenaje,Tarjeta crédito,F-2419,
2026-01-07,Carpetas y folders,Material oficina,611.46,PRV004,Google Ads,Tarjeta crédito,F-2420,
2026-01-07,Renta oficina principal,Renta,11721.74,PRV009,Capacita MX,Cheque,F-2421,
2026-01-08,Artículos limpieza,Material oficina,7981.52,PRV008,Agua y Drenaje,Tarjeta crédito,F-2422,
2026-01-08,Telefonía,Servicios,4917.86,PRV011,Amazon AWS,Tarjeta crédito,F-2423,
2026-01-09,Curso Excel avanzado,Capacitación,5469.43,PRV001,Telmex,Transferencia,F-2424,
2026-01-09,Seguro contra incendio,Seguros,1153.3,PRV012,Papelera Nacional,Efectivo,F-2425,
2026-01-09,Publicidad redes sociales,Marketing,7777.54,PRV006,Seguros Atlas,Transferencia,F-2426,
2026-01-09,Taller liderazgo,Capacitación,2718.77,PRV008,Agua y Drenaje,Tarjeta crédito,F-2427,
2026-01-11,Mantenimiento equipo cómputo,Mantenimiento,7110.45,PRV007,Inmobiliaria Centro,Cheque,F-2428,
2026-01-12,Renta oficina principal,Renta,13497.35,PRV010,Microsoft,Tarjeta crédito,F-2429,
2026-01-12,Limpieza oficinas,Mantenimiento,7124.23,PRV009,Capacita MX,Tarjeta crédito,F-2430,
2026-01-13,Combustible flotilla,Logística,829.65,PRV005,DHL Express,Cheque,F-2431,
2026-01-13,Servicio de internet,Servicios,562.0,PRV009,Capacita MX,Transferencia,F-2432,
2026-01-14,Envío paquetería,Logística,5082.24,PRV005,DHL Express,Transferencia,F-2433,
2026-01-14,Electricidad,Servicios,4692.62,PRV012,Papelera Nacional,Cheque,F-2434,
2026-01-14,Licencia Microsoft 365,Software,792.76,PRV009,Capacita MX,Efectivo,F-2435,
2026-01-14,Gas,Servicios,2616.71,PRV005,DHL Express,Tarjeta crédito,F-2436,
2026-01-15,Gas,Servicios,3665.21,PRV007,Inmobiliaria Centro,Efectivo,F-2437,
2026-01-16,Licencia antivirus,Software,6835.86,PRV004,Google Ads,Tarjeta crédito,F-2438,
2026-01-16,Suscripción Zoom,Software,7130.33,PRV003,Office Depot,Transferencia,F-2439,
2026-01-16,Mantenimiento equipo cómputo,Mantenimiento,7488.71,PRV009,Capacita MX,Transferencia,F-2440,
2026-01-16,Envío paquetería,Logística,7223.57,PRV008,Agua y Drenaje,Efectivo,F-2441,
2026-01-19,Limpieza oficinas,Mantenimiento,6308.5,PRV006,Seguros Atlas,Efectivo,F-2442,
2026-01-19,Curso Excel avanzado,Capacitación,3926.02,PRV001,Telmex,Cheque,F-2443,
2026-01-19,Carpetas y folders,Material oficina,1490.59,PRV005,DHL Express,Tarjeta crédito,F-2444,
2026-01-19,Evento promocional,Marketing,3648.28,PRV008,Agua y Drenaje,Cheque,F-2445,
2026-01-20,Pago aguinaldo,Nómina,11470.35,PRV008,Agua y Drenaje,Efectivo,F-2446,
2026-01-21,Toner impresora,Material oficina,3361.14,PRV003,Office Depot,Transferencia,F-2447,
2026-01-21,Suscripción AWS,Software,3162.24,PRV001,Telmex,Tarjeta crédito,F-2448,
2026-01-21,Renta oficina principal,Renta,17948.53,PRV003,Office Depot,Efectivo,F-2449,
2026-01-21,Renta oficina principal,Renta,8458.76,PRV009,Capacita MX,Transferencia,F-2450,
2026-01-22,Carpetas y folders,Material oficina,4355.46,PRV006,Seguros Atlas,Transferencia,F-2451,
2026-01-22,Envío paquetería,Logística,1559.08,PRV007,Inmobiliaria Centro,Cheque,F-2452,
2026-01-23,Renta bodega almacén,Renta,10110.26,PRV011,Amazon AWS,Tarjeta crédito,F-2453,
2026-01-23,Renta bodega almacén,Renta,13047.3,PRV006,Seguros Atlas,Cheque,F-2454,
2026-01-23,Bonos trimestrales,Nómina,30080.19,PRV006,Seguros Atlas,Transferencia,F-2455,
2026-01-24,Toner impresora,Material oficina,3466.59,PRV012,Papelera Nacional,Tarjeta crédito,F-2456,
2026-01-26,Combustible flotilla,Logística,5085.71,PRV006,Seguros Atlas,Cheque,F-2457,
2026-01-27,Licencia antivirus,Software,6391.71,PRV004,Google Ads,Efectivo,F-2458,
2026-01-27,Licencia Microsoft 365,Software,1117.25,PRV007,Inmobiliaria Centro,Transferencia,F-2459,
2026-01-27,Pago nómina quincenal,Nómina,31515.93,PRV003,Office Depot,Tarjeta crédito,F-2460,
2026-01-27,Toner impresora,Material oficina,7213.18,PRV009,Capacita MX,Tarjeta crédito,F-2461,
2026-01-28,Publicidad redes sociales,Marketing,6871.61,PRV010,Microsoft,Transferencia,F-2462,
2026-01-28,Toner impresora,Material oficina,3555.36,PRV009,Capacita MX,Transferencia,F-2463,
2026-01-28,Renta bodega almacén,Renta,12905.8,PRV012,Papelera Nacional,Transferencia,F-2464,
2026-01-29,Combustible flotilla,Logística,3667.75,PRV005,DHL Express,Cheque,F-2465,
2026-01-29,Renta oficina principal,Renta,9685.97,PRV001,Telmex,Transferencia,F-2466,
2026-01-29,Limpieza oficinas,Mantenimiento,1989.92,PRV011,Amazon AWS,Tarjeta crédito,F-2467,
2026-01-29,Agua,Servicios,1436.83,PRV006,Seguros Atlas,Tarjeta crédito,F-2468,
2026-01-30,Publicidad redes sociales,Marketing,7457.17,PRV006,Seguros Atlas,Tarjeta crédito,F-2469,
2026-01-30,Renta bodega almacén,Renta,19003.58,PRV009,Capacita MX,Efectivo,F-2470,
2026-01-30,Certificación profesional,Capacitación,6202.26,PRV010,Microsoft,Tarjeta crédito,F-2471,
2026-01-30,Gas,Servicios,7295.04,PRV005,DHL Express,Tarjeta crédito,F-2472,
2026-01-31,Combustible flotilla,Logística,418.85,PRV005,DHL Express,Efectivo,F-2473,
2026-02-02,Horas extra,Nómina,25097.13,PRV003,Office Depot,Cheque,F-2474,
2026-02-02,Carpetas y folders,Material oficina,1558.55,PRV002,CFE,Transferencia,F-2475,
2026-02-02,Suscripción AWS,Software,5430.64,PRV001,Telmex,Cheque,F-2476,
2026-02-03,Seguro responsabilidad civil,Seguros,5001.21,PRV010,Microsoft,Cheque,F-2477,
2026-02-04,Seguro responsabilidad civil,Seguros,768.0,PRV001,Telmex,Tarjeta crédito,F-2478,
2026-02-04,Carpetas y folders,Material oficina,5624.94,PRV008,Agua y Drenaje,Tarjeta crédito,F-2479,
2026-02-04,Renta bodega almacén,Renta,17514.17,PRV005,DHL Express,Tarjeta crédito,F-2480,
2026-02-05,Renta bodega almacén,Renta,19452.07,PRV010,Microsoft,Efectivo,F-2481,
2026-02-05,Renta bodega almacén,Renta,9703.36,PRV010,Microsoft,Cheque,F-2482,
2026-02-06,Artículos limpieza,Material oficina,2826.78,PRV008,Agua y Drenaje,Tarjeta crédito,F-2483,
2026-02-06,Combustible flotilla,Logística,4524.42,PRV007,Inmobiliaria Centro,Efectivo,F-2484,
2026-02-06,Artículos limpieza,Material oficina,311.18,PRV006,Seguros Atlas,Efectivo,F-2485,
2026-02-06,Suscripción Zoom,Software,7180.14,PRV004,Google Ads,Tarjeta crédito,F-2486,
2026-02-09,Taller liderazgo,Capacitación,4237.13,PRV003,Office Depot,Cheque,F-2487,
2026-02-09,Suscripción AWS,Software,2827.47,PRV008,Agua y Drenaje,Transferencia,F-2488,
2026-02-09,Agua,Servicios,3659.33,PRV012,Papelera Nacional,Transferencia,F-2489,
2026-02-09,Seguro equipo electrónico,Seguros,2154.99,PRV006,Seguros Atlas,Efectivo,F-2490,
2026-02-10,Papelería general,Material oficina,5915.44,PRV005,DHL Express,Transferencia,F-2491,
2026-02-10,Renta oficina principal,Renta,17633.89,PRV009,Capacita MX,Efectivo,F-2492,
2026-02-10,Agua,Servicios,1004.8,PRV007,Inmobiliaria Centro,Cheque,F-2493,
2026-02-11,Agua,Servicios,5629.48,PRV002,CFE,Cheque,F-2494,
2026-02-12,Mantenimiento vehículos,Logística,5751.0,PRV008,Agua y Drenaje,Tarjeta crédito,F-2495,
2026-02-12,Horas extra,Nómina,19260.64,PRV004,Google Ads,Efectivo,F-2496,
2026-02-12,Reparación aire acondicionado,Mantenimiento,6722.99,PRV012,Papelera Nacional,Cheque,F-2497,
2026-02-12,Limpieza oficinas,Mantenimiento,1286.75,PRV009,Capacita MX,Transferencia,F-2498,
2026-02-13,Curso Excel avanzado,Capacitación,2312.03,PRV010,Microsoft,Efectivo,F-2499,
2026-02-13,Seguro equipo electrónico,Seguros,875.97,PRV002,CFE,Transferencia,F-2500,
2026-02-16,Envío paquetería,Logística,1303.43,PRV012,Papelera Nacional,Cheque,F-2501,
2026-02-16,Licencia antivirus,Software,1538.59,PRV003,Office Depot,Efectivo,F-2502,
2026-02-16,Bonos trimestrales,Nómina,18818.08,PRV005,DHL Express,Transferencia,F-2503,
2026-02-17,Renta bodega almacén,Renta,12634.81,PRV011,Amazon AWS,Efectivo,F-2504,
2026-02-17,Papelería general,Material oficina,5187.13,PRV003,Office Depot,Cheque,F-2505,
2026-02-17,Limpieza oficinas,Mantenimiento,4219.77,PRV005,DHL Express,Cheque,F-2506,
2026-02-17,Papelería general,Material oficina,3994.52,PRV004,Google Ads,Transferencia,F-2507,
